Prod;sucursal actual;Genero;Tipo de credito;Producto de credito;Plazo de credito;Tasa;Montos desembolsados;Tipo de tasa;Clase de deudor;municipio;Edad;MEDIA;MODA ;VARINZA
96;841;Femenino;Consumo;Libranza;Mas de 10 años;17,85;21.463.036,00;Tasa Fija;Antiguo;SOGAMOSO;35;;;
96;916;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,01;35.305.065,83;Tasa Fija;Antiguo;MEDELLIN;58;;;
96;943;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;55.522.304,44;Tasa Fija;Antiguo;MEDELLIN;69;;;
96;938;Femenino;Consumo;Libranza;Mas de 10 años;17,97;79.838.720,00;Tasa Fija;Antiguo;VALLEDUPAR;37;;;
96;612;Femenino;Consumo;Libranza;Mas de 10 años;16,19;163.562.746,50;Tasa Fija;Antiguo;MONTERIA;57;;;
96;396;Femenino;Consumo;Libranza;Mas de 10 años;17,85;55.530.562,08;Tasa Fija;Antiguo;FLORIDABLANCA;69;;;
96;703;Femenino;Consumo;Libranza;Mas de 10 años;16,69;130.058.792,50;Tasa Fija;Antiguo;PEREIRA;56;;;
96;157;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;10.091.208,33;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;70;;;
96;19;Femenino;Consumo;Libranza;Mas de 10 años;12,1;217.170.552,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;47;;;
96;415;Femenino;Consumo;Libranza;Mas de 10 años;17,97;55.457.600,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;111;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;17,41;20.439.856,67;Tasa Fija;Antiguo;SOLEDAD;44;;;
96;841;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;14,76;14.420.998,66;Tasa Fija;Antiguo;SOGAMOSO;64;;;
96;557;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,37;30.787.800,83;Tasa Fija;Antiguo;MEDELLIN;41;;;
96;253;Femenino;Consumo;Libranza;Mas de 10 años;17,97;75.866.666,67;Tasa Fija;Antiguo;CARTAGENA;52;;;
96;537;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,79;35.913.543,75;Tasa Fija;Antiguo;MANIZALES;54;;;
96;703;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,3;36.385.512,00;Tasa Fija;Antiguo;PEREIRA;70;;;
96;296;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,25;7.664.146,67;Tasa Fija;Antiguo;ACACIAS;40;;;
96;67;Femenino;Consumo;Libranza;Mas de 10 años;16,69;40.396.980,00;Tasa Fija;Antiguo;ARMENIA;68;;;
96;136;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;22,25;24.351.138,67;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;33;;;
96;920;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;18,72;101.056.183,33;Tasa Fija;Antiguo;TURBO;46;;;
96;910;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;11.091.208,33;Tasa Fija;Nuevo;TULUA;58;;;
96;232;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,34;8.081.226,67;Tasa Fija;Antiguo;BUCARAMANGA;70;;;
96;52;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;27,13;37.000.000,00;Tasa Fija;Antiguo;APARTADO;52;;;
96;867;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,06;146.407.190,42;Tasa Fija;Nuevo;POPAYAN;51;;;
96;188;Femenino;Consumo;Libranza;Mas de 10 años;17,85;60.532.861,80;Tasa Fija;Antiguo;BUCARAMANGA;48;;;
96;435;Femenino;Consumo;Libranza;Entre 31 dias y  1 año;15,9;4.028.042,44;Tasa Fija;Antiguo;IBAGUE;37;;;
96;248;Femenino;Consumo;Libranza;Mas de 10 años;13;91.527.870,78;Tasa Fija;Antiguo;MEDELLIN;66;;;
96;486;Femenino;Consumo;Libranza;Mas de 10 años;16,1;192.514.200,25;Tasa Fija;Antiguo;VALLEDUPAR;37;;;
96;453;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,92;25.206.444,44;Tasa Fija;Antiguo;PEREIRA;60;;;
96;364;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;12,9;92.290.155,73;Tasa Fija;Antiguo;FLORENCIA;70;;;
96;364;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;15,92;50.309.666,67;Tasa Fija;Antiguo;FLORENCIA;73;;;
96;464;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,43;10.098.873,89;Tasa Fija;Antiguo;BARRANQUILLA;32;;;
96;259;Femenino;Consumo;Libranza;Mas de 10 años;16,19;71.569.139,67;Tasa Fija;Antiguo;CARTAGO;68;;;
96;181;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;12,1;171.083.844,44;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;67;;;
96;257;Femenino;Consumo;Libranza;Mas de 10 años;16,69;150.582.525,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;57;;;
96;423;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,6;88.092.957,33;Tasa Fija;Antiguo;CARTAGENA;46;;;
96;467;Femenino;Consumo;Libranza;Mas de 10 años;16,69;3.878.705,60;Tasa Fija;Antiguo;LA DORADA;70;;;
96;532;Femenino;Consumo;Libranza;Mas de 10 años;16,69;99.753.507,00;Tasa Fija;Nuevo;CALI;67;;;
96;84;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,9;10.631.597,60;Tasa Fija;Antiguo;BARRANCABERMEJA;60;;;
96;537;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,32;27.151.016,67;Tasa Fija;Nuevo;MANIZALES;47;;;
96;716;Femenino;Consumo;Libranza;Mas de 10 años;17,97;49.452.977,78;Tasa Fija;Antiguo;PLANETA RICA;59;;;
96;866;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,41;60.592.460,00;Tasa Fija;Antiguo;MONTERIA;61;;;
96;757;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;18,1;24.728.013,33;Tasa Fija;Nuevo;RIONEGRO;43;;;
96;846;Femenino;Consumo;Libranza;Mas de 10 años;16,19;86.793.536,33;Tasa Fija;Antiguo;SAN JOSE DEL GUAVIARE;35;;;
96;915;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,99;12.104.475,00;Tasa Fija;Antiguo;BELLO;67;;;
96;389;Femenino;Consumo;Libranza;Mas de 10 años;16,69;10.099.245,00;Tasa Fija;Antiguo;GIRARDOT;69;;;
96;42;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,06;60.554.925,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;34;;;
96;132;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,97;55.457.971,25;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;30;;;
96;306;Femenino;Consumo;Libranza;Mas de 10 años;17,97;83.171.520,00;Tasa Fija;Antiguo;CUCUTA;38;;;
96;355;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,26;14.141.493,33;Tasa Fija;Antiguo;BUCARAMANGA;68;;;
96;206;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,03;17.652.716,67;Tasa Fija;Antiguo;BUGA;54;;;
96;866;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;24,24;18.295.663,50;Tasa Fija;Antiguo;MONTERIA;42;;;
96;79;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;81.509.900,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;349;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,43;89.265.244,44;Tasa Fija;Antiguo;TUNJA;38;;;
96;703;Femenino;Consumo;Libranza;Mas de 10 años;14,76;40.369.226,67;Tasa Fija;Antiguo;PEREIRA;65;;;
96;287;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,38;2.017.809,17;Tasa Fija;Antiguo;CIMITARRA;68;;;
96;79;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;6.054.725,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;69;;;
96;560;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;13;233.424.944,00;Tasa Fija;Antiguo;MEDELLIN;40;;;
96;346;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,01;92.763.702,22;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;59;;;
96;604;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,25;12.237.381,33;Tasa Fija;Antiguo;MOMPOS;55;;;
96;920;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;20,61;40.398.704,44;Tasa Fija;Nuevo;TURBO;35;;;
96;850;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,14;76.703.223,56;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;49;;;
96;691;Femenino;Consumo;Libranza;Mas de 10 años;14,76;73.371.069,47;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;60;;;
96;85;Femenino;Consumo;Libranza;Mas de 10 años;16,69;35.317.152,50;Tasa Fija;Antiguo;SOACHA;66;;;
96;269;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;46.486.702,17;Tasa Fija;Antiguo;RIONEGRO;56;;;
96;9;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;51.577.536,75;Tasa Fija;Nuevo;MANIZALES;37;;;
96;323;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;27,3;13.000.000,00;Tasa Fija;Antiguo;CUCUTA;38;;;
96;532;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;25.219.566,67;Tasa Fija;Antiguo;CALI;70;;;
96;874;Femenino;Consumo;Libranza;Mas de 10 años;16,19;44.553.630,00;Tasa Fija;Antiguo;VILLAVICENCIO;41;;;
96;757;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,1;7.608.190,00;Tasa Fija;Antiguo;RIONEGRO;41;;;
96;364;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;18,72;81.560.997,75;Tasa Fija;Antiguo;FLORENCIA;58;;;
96;84;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,03;15.137.133,33;Tasa Fija;Nuevo;BARRANCABERMEJA;59;;;
96;445;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;6.052.237,50;Tasa Fija;Antiguo;IPIALES;57;;;
96;834;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,9;50.886.636,11;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;34;;;
96;716;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;19,27;15.162.717,50;Tasa Fija;Antiguo;PLANETA RICA;31;;;
96;206;Femenino;Consumo;Libranza;Mas de 10 años;16,69;25.496.505,10;Tasa Fija;Antiguo;BUGA;68;;;
96;269;Femenino;Consumo;Libranza;Mas de 10 años;16,69;33.284.790,00;Tasa Fija;Antiguo;RIONEGRO;71;;;
96;512;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,18;20.195.054,44;Tasa Fija;Antiguo;CHIQUINQUIRA;69;;;
96;560;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;70.792.697,50;Tasa Fija;Antiguo;MEDELLIN;42;;;
96;865;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;17,88;66.674.602,22;Tasa Fija;Antiguo;OCAÑA;56;;;
96;612;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;21,87;5.072.012,78;Tasa Fija;Antiguo;MONTERIA;42;;;
96;537;Femenino;Consumo;Libranza;Mas de 10 años;16,19;83.522.173,75;Tasa Fija;Antiguo;MANIZALES;66;;;
96;714;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;21,04;15.368.900,83;Tasa Fija;Antiguo;PITALITO;29;;;
96;472;Femenino;Consumo;Libranza;Mas de 10 años;16,69;37.367.206,50;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;57;;;
96;73;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,12;16.133.671,11;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;69;;;
96;349;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;14,76;22.152.306,00;Tasa Fija;Antiguo;TUNJA;66;;;
96;323;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,25;8.107.747,56;Tasa Fija;Antiguo;CUCUTA;65;;;
96;900;Femenino;Consumo;Libranza;Mas de 10 años;16,69;36.372.816,00;Tasa Fija;Antiguo;MONTELIBANO;60;;;
96;253;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,97;26.512.752,50;Tasa Fija;Antiguo;CARTAGENA;41;;;
96;269;Femenino;Consumo;Libranza;Mas de 10 años;18,43;93.088.283,33;Tasa Fija;Antiguo;RIONEGRO;39;;;
96;642;Femenino;Consumo;Libranza;Mas de 10 años;17,85;30.261.835,83;Tasa Fija;Antiguo;ARMENIA;46;;;
96;435;Femenino;Consumo;Libranza;Mas de 10 años;13;174.718.578,61;Tasa Fija;Antiguo;IBAGUE;44;;;
96;184;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,3;13.046.543,25;Tasa Fija;Antiguo;CHIA;66;;;
96;241;Femenino;Consumo;Libranza;Mas de 10 años;17,09;58.869.736,25;Tasa Fija;Nuevo;MEDELLIN;38;;;
96;436;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,08;382.599.411,11;Tasa Fija;Antiguo;MEDELLIN;49;;;
96;661;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,43;75.606.562,50;Tasa Fija;Antiguo;CAJICA;56;;;
96;382;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;4.036.483,33;Tasa Fija;Antiguo;FACATATIVA;62;;;
96;400;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,92;21.288.272,25;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;29;;;
96;187;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;12,17;18.086.542,50;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;37;;;
96;808;Femenino;Consumo;Libranza;Mas de 10 años;17,97;30.748.800,00;Tasa Fija;Antiguo;AGUACHICA;43;;;
96;826;Femenino;Consumo;Libranza;Mas de 10 años;14,76;48.184.613,33;Tasa Fija;Antiguo;SINCELEJO;68;;;
96;826;Femenino;Consumo;Libranza;Mas de 10 años;14,76;50.365.380,56;Tasa Fija;Antiguo;SINCELEJO;68;;;
96;268;Femenino;Consumo;Libranza;Mas de 10 años;16,69;40.362.460,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;60;;;
96;694;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,47;55.716.833,33;Tasa Fija;Antiguo;CARTAGENA;39;;;
96;880;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;225.351.756,67;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;349;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,08;40.390.888,89;Tasa Fija;Antiguo;TUNJA;39;;;
96;436;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;20,46;6.171.957,50;Tasa Fija;Antiguo;MEDELLIN;46;;;
96;134;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,08;20.498.383,33;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;41;;;
96;719;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,42;10.438.088,68;Tasa Fija;Antiguo;PLATO;48;;;
96;325;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;22,32;85.671.589,72;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;43;;;
96;516;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;84.775.082,00;Tasa Fija;Antiguo;SANTA FE DE ANTIOQUIA;40;;;
96;313;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,47;9.071.688,00;Tasa Fija;Nuevo;SABANETA;31;;;
96;816;Femenino;Consumo;Libranza;Mas de 10 años;17,97;21.194.133,33;Tasa Fija;Antiguo;VILLETA;32;;;
96;373;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;14,76;72.581.532,00;Tasa Fija;Antiguo;MEDELLIN;63;;;
96;837;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,93;16.217.304,89;Tasa Fija;Antiguo;MEDELLIN;34;;;
96;453;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,09;40.758.758,89;Tasa Fija;Antiguo;PEREIRA;40;;;
96;34;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,32;80.607.466,67;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;50;;;
96;808;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;21,87;29.883.541,39;Tasa Fija;Antiguo;AGUACHICA;43;;;
96;861;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,19;22.249.133,50;Tasa Fija;Antiguo;JAMUNDI;34;;;
96;819;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,41;15.141.382,50;Tasa Fija;Antiguo;TOCANCIPA;53;;;
96;136;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,08;133.354.430,00;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;49;;;
96;910;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;18,6;17.934.272,22;Tasa Fija;Antiguo;TULUA;49;;;
96;677;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,32;20.205.466,67;Tasa Fija;Antiguo;YOPAL;36;;;
96;644;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;17,63;51.694.747,50;Tasa Fija;Antiguo;PEREIRA;47;;;
96;957;Femenino;Consumo;Libranza;Mas de 10 años;16,19;146.885.277,92;Tasa Fija;Antiguo;VILLAVICENCIO;41;;;
96;506;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;20,26;26.201.402,50;Tasa Fija;Antiguo;LETICIA;35;;;
96;721;Femenino;Consumo;Libranza;Mas de 10 años;16,69;7.030.205,00;Tasa Fija;Antiguo;POPAYAN;60;;;
96;336;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,47;55.210.966,25;Tasa Fija;Antiguo;SAN GIL;38;;;
96;531;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,38;5.198.042,35;Tasa Fija;Antiguo;CALI;68;;;
96;695;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,97;50.328.687,50;Tasa Fija;Nuevo;PASTO;38;;;
96;187;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,09;141.537.835,72;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;33;;;
96;89;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;27,3;14.000.000,00;Tasa Fija;Antiguo;CARTAGENA;45;;;
96;371;Femenino;Consumo;Libranza;Mas de 10 años;17,97;123.409.777,78;Tasa Fija;Antiguo;MEDELLIN;42;;;
96;805;Femenino;Consumo;Libranza;Mas de 10 años;17,97;75.162.951,11;Tasa Fija;Nuevo;SANTA MARTA;44;;;
96;157;Femenino;Consumo;Libranza;Mas de 10 años;16,69;35.806.365,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;70;;;
96;453;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,09;25.507.309,72;Tasa Fija;Antiguo;PEREIRA;59;;;
96;942;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,19;57.717.202,50;Tasa Fija;Antiguo;PEREIRA;47;;;
96;446;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;18,93;57.505.196,96;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;724;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;60.578.795,00;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;43;;;
96;187;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;15,9;17.133.201,61;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;510;Femenino;Consumo;Libranza;Mas de 10 años;16,19;37.791.439,25;Tasa Fija;Antiguo;VALLEDUPAR;33;;;
96;819;Femenino;Consumo;Libranza;Mas de 10 años;17,97;63.582.400,00;Tasa Fija;Antiguo;TOCANCIPA;33;;;
96;861;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;17,88;64.959.926,45;Tasa Fija;Antiguo;JAMUNDI;34;;;
96;834;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;27,13;60.000.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;35;;;
96;66;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;15,92;50.000.090,18;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;48;;;
96;663;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,14;15.356.702,50;Tasa Fija;Nuevo;GRANADA;32;;;
96;899;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,47;42.393.803,67;Tasa Fija;Antiguo;MEDELLIN;73;;;
96;418;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;22,24;28.378.000,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;32;;;
96;959;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,97;45.414.146,25;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;43;;;
96;839;Femenino;Consumo;Libranza;Mas de 10 años;17,97;108.961.333,33;Tasa Fija;Nuevo;SOCORRO;41;;;
96;765;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;19,51;50.673.350,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;42;;;
96;349;Femenino;Consumo;Libranza;Mas de 10 años;16,69;150.582.525,00;Tasa Fija;Antiguo;TUNJA;65;;;
96;452;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;21,08;7.576.320,62;Tasa Fija;Nuevo;DOS QUEBRADAS;30;;;
96;510;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;16,47;15.127.858,33;Tasa Fija;Nuevo;VALLEDUPAR;41;;;
96;946;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,25;15.151.520,00;Tasa Fija;Antiguo;MONTERIA;33;;;
96;253;Femenino;Consumo;Libranza;Mas de 10 años;14,76;29.234.228,17;Tasa Fija;Antiguo;CARTAGENA;63;;;
96;84;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;19,74;6.284.402,15;Tasa Fija;Antiguo;BARRANCABERMEJA;40;;;
96;942;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;30.553.442,67;Tasa Fija;Nuevo;PEREIRA;69;;;
96;882;Femenino;Consumo;Libranza;Mas de 10 años;17,85;29.253.107,97;Tasa Fija;Antiguo;VILLAGARZON;60;;;
96;198;Femenino;Consumo;Libranza;Mas de 10 años;16,69;37.335.275,50;Tasa Fija;Antiguo;BUENAVENTURA;66;;;
96;735;Femenino;Consumo;Libranza;Mas de 10 años;17,97;153.882.666,67;Tasa Fija;Antiguo;PUERTO CARREÑO;54;;;
96;137;Femenino;Consumo;Libranza;Mas de 10 años;16,69;35.332.255,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;69;;;
96;568;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,92;20.426.628,89;Tasa Fija;Antiguo;PASTO;34;;;
96;874;Femenino;Consumo;Libranza;Mas de 10 años;14,76;106.108.647,08;Tasa Fija;Antiguo;VILLAVICENCIO;67;;;
96;650;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;10.807.706,20;Tasa Fija;Antiguo;NEIVA;69;;;
96;313;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,14;4.033.457,78;Tasa Fija;Antiguo;SABANETA;72;;;
96;974;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;19,15;22.550.060,50;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;28;;;
96;865;Femenino;Consumo;Libranza;Mas de 10 años;16,69;20.077.670,00;Tasa Fija;Antiguo;OCAÑA;61;;;
96;694;Femenino;Consumo;Libranza;Mas de 10 años;17,97;130.609.920,00;Tasa Fija;Antiguo;CARTAGENA;56;;;
96;411;Femenino;Consumo;Libranza;Mas de 10 años;16,69;37.738.900,10;Tasa Fija;Nuevo;MEDELLIN;64;;;
96;703;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,19;30.314.562,50;Tasa Fija;Antiguo;PEREIRA;29;;;
96;902;Femenino;Consumo;Libranza;Mas de 10 años;14,76;96.369.226,67;Tasa Fija;Antiguo;SOLEDAD;49;;;
96;958;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;18,93;133.280.546,67;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;34;;;
96;660;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;16,03;5.041.555,56;Tasa Fija;Antiguo;CARTAGENA;63;;;
96;868;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;12.119.400,00;Tasa Fija;Antiguo;ITAGÜI;49;;;
96;85;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;15,99;7.060.943,75;Tasa Fija;Antiguo;SOACHA;70;;;
96;902;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;27,3;17.000.000,00;Tasa Fija;Antiguo;SOLEDAD;41;;;
96;532;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;16,03;124.073.380,00;Tasa Fija;Antiguo;CALI;47;;;
96;914;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,71;14.114.912,00;Tasa Fija;Antiguo;TUNJA;54;;;
96;865;Femenino;Consumo;Libranza;Mas de 1 año y hasta 3 años;16,25;7.159.096,00;Tasa Fija;Antiguo;OCAÑA;57;;;
96;227;Femenino;Consumo;Libranza;Mas de 10 años;16,69;45.995.793,25;Tasa Fija;Antiguo;CALI;67;;;
96;325;Femenino;Consumo;Libranza;Mas de 3 años y hasta 5 años;20,58;28.352.072,00;Tasa Fija;Nuevo;SANTA FE DE BOGOTA;36;;;
96;417;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;19,21;92.035.500,00;Tasa Fija;Antiguo;SANTA FE DE BOGOTA;36;;;
96;612;Femenino;Consumo;Libranza;Mas de 10 años;16,19;112.070.770,75;Tasa Fija;Antiguo;MONTERIA;35;;;
96;612;Femenino;Consumo;Libranza;Mas de 5 años y hasta 7 años;18,23;70.885.307,50;Tasa Fija;Antiguo;MONTERIA;39;;;
96;846;Femenino;Consumo;Libranza;Mas de 10 años;18,43;49.735.435,40;Tasa Fija;Antiguo;SAN JOSE DEL GUAVIARE;53;;;
96;826;Femenino;Consumo;Libranza;Mas de 7 años y hasta 10 años;18,23;20.252.945,00;Tasa Fija;Antiguo;SINCELEJO;62;;;
96;521;Femenino;Consumo;Libranza;Mas de 10 años;17,97;84.854.186,67;Tasa Fija;Antiguo;LORICA;30;;;
96;259;Femenino;Consumo;Libranza;Mas de 10 años;14,76;46.727.379,87;Tasa Fija;Antiguo;CARTAGO;70;;;
